text,label,source_model,generation_method,clean_text,word_count,avg_word_length
"الورقة البحثية تستكشف موقف ابن بسّام الشنترينيّ في كتابه ""الذّخيرة في محاسن أهل الجزيرة"" من قضية القديم والجديد، وهي قضية دارت حولها نقاشات مستفيضة في الثقافة الإسلامية خلال العصور الوسطى. يهدف البحث إلى تحليل موقف ابن بسّام من خلال دراسة منهجية وأسلوب الكتابة الذي اتبعه، والأمثلة التي استخدمها لتوضيح رؤيته. تعتمد الدراسة على منهج تحليلي نقدي يتناول نصوص الذخيرة بالاستناد إلى سياقها التاريخي واللغوي والديني. من خلال هذا النهج، تتوقع الورقة أن تكشف عن تفضيل ابن بسّام للجديد مع احترامه للقديم، مسلطاً الضوء على التوازن الذي كان يسعى إليه بين التطور وحفظ التراث. النتائج المتوقعة تشير إلى أن ابن بسّام كان يسعى لتحقيق تفاعل ثقافي يدمج القيم التراثية مع الإنجازات الحديثة، مما يعكس وعياً ثقافياً عميقاً بأهمية التطور المستدام في المجتمع الإسلامي.",1,openai,from_title,الورقة البحثية تستكشف موقف ابن بسام الشنتريني في كتابه الذخيرة في محاسن اهل الجزيرة من قضية القديم والجديد، وهي قضية دارت حولها نقاشات مستفيضة في الثقافة الاسلامية خلال العصور الوسطي يهدف البحث الي تحليل موقف ابن بسام من خلال دراسة منهجية واسلوب الكتابة الذي اتبعه، والامثلة التي استخدمها لتوضيح رويته تعتمد الدراسة علي منهج تحليلي نقدي يتناول نصوص الذخيرة بالاستناد الي سياقها التاريخي واللغوي والديني من خلال هذا النهج، تتوقع الورقة ان تكشف عن تفضيل ابن بسام للجديد مع احترامه للقديم، مسلطا الضوء علي التوازن الذي كان يسعي اليه بين التطور وحفظ التراث النتايج المتوقعة تشير الي ان ابن بسام كان يسعي لتحقيق تفاعل ثقافي يدمج القيم التراثية مع الانجازات الحديثة، مما يعكس وعيا ثقافيا عميقا باهمية التطور المستدام في المجتمع الاسلامي,122,4.991803278688525
"يتناول هذا البحث حياة الشيخ إبراهيم التازي وزاويته في مدينة وهران خلال القرن التاسع الهجري/الخامس عشر الميلادي. يهدف البحث إلى تسليط الضوء على الدور الديني والثقافي الذي لعبه الشيخ إبراهيم وزاويته في تطور المجتمع المحلي وتأثيرهما على الحياة الاجتماعية والسياسية في تلك الفترة.

منهجياً، يعتمد البحث على دراسة المصادر التاريخية والأدبية المتعلقة بالشيخ إبراهيم التازي وزاويته، بالإضافة إلى تحليل النصوص والوثائق المتوفرة. سيتم استخدام المنهج النقدي والتحليلي لفهم السياق التاريخي والثقافي الذي نشأت فيه الزاوية وتأثيرها على المجتمع المحلي.

من المتوقع أن تكشف نتائج البحث عن أهمية الزاوية ودورها في نشر العلم والثقافة الإسلامية، بالإضافة إلى تأثيرها على الحياة الاجتماعية والسياسية في مدينة وهران خلال القرن التاسع الهجري/الخامس عشر الميلادي. كما يتوقع أن يسلط البحث الضوء على شخصية الشيخ إبراهيم التازي ومكانته بين العلماء والصوفيين في تلك الفترة.",1,allam,from_title,يتناول هذا البحث حياة الشيخ ابراهيم التازي وزاويته في مدينة وهران خلال القرن التاسع الهجري الخامس عشر الميلادي يهدف البحث الي تسليط الضوء علي الدور الديني والثقافي الذي لعبه الشيخ ابراهيم وزاويته في تطور المجتمع المحلي وتاثيرهما علي الحياة الاجتماعية والسياسية في تلك الفترة منهجيا، يعتمد البحث علي دراسة المصادر التاريخية والادبية المتعلقة بالشيخ ابراهيم التازي وزاويته، بالاضافة الي تحليل النصوص والوثايق المتوفرة سيتم استخدام المنهج النقدي والتحليلي لفهم السياق التاريخي والثقافي الذي نشات فيه الزاوية وتاثيرها علي المجتمع المحلي من المتوقع ان تكشف نتايج البحث عن اهمية الزاوية ودورها في نشر العلم والثقافة الاسلامية، بالاضافة الي تاثيرها علي الحياة الاجتماعية والسياسية في مدينة وهران خلال القرن التاسع الهجري الخامس عشر الميلادي كما يتوقع ان يسلط البحث الضوء علي شخصية الشيخ ابراهيم التازي ومكانته بين العلماء والصوفيين في تلك الفترة,130,5.453846153846154
يهدف هذا البحث إلى تصميم برنامج تعليمي باستخدام الألعاب الموجهة لتنمية الإدراك الحس-حركي لدى أطفال الرياض، مع التركيز على تطوير مهارات الحركة والتعرف على الجسم. يستخدم البحث منهجية مزيجية، حيث يتم جمع البيانات من خلال استبيانات الأهالي وأدلة الملاحظة الميدانية، بالإضافة إلى دراسة الحالة. سيتم تطبيق البرنامج التعليمي على عينة من الأطفال في مدينة الرياض، وسيتم تقييم نتائجه من خلال مقارنة نتائج ما قبل وبعد التطبيق. من المتوقع أن يؤدي البرنامج التعليمي إلى تحسين الإدراك الحس-حركي لدى الأطفال، وزيادة قدرتهم على التفاعل مع البيئة المحيطة بهم.,1,llama,from_title,يهدف هذا البحث الي تصميم برنامج تعليمي باستخدام الالعاب الموجهة لتنمية الادراك الحس حركي لدي اطفال الرياض، مع التركيز علي تطوير مهارات الحركة والتعرف علي الجسم يستخدم البحث منهجية مزيجية، حيث يتم جمع البيانات من خلال استبيانات الاهالي وادلة الملاحظة الميدانية، بالاضافة الي دراسة الحالة سيتم تطبيق البرنامج التعليمي علي عينة من الاطفال في مدينة الرياض، وسيتم تقييم نتايجه من خلال مقارنة نتايج ما قبل وبعد التطبيق من المتوقع ان يودي البرنامج التعليمي الي تحسين الادراك الحس حركي لدي الاطفال، وزيادة قدرتهم علي التفاعل مع البيية المحيطة بهم,88,5.125
تعد قضية الطفولة المسعفة من بين القضايا الاجتماعية ذات الطابع الحساس، وهذا راجع لكونها تخص فئة مستضعفة ضحية لظروف خارجة عن نطاقها، لذلك أخذ المشرع الجزائري على عاتقه مهمة التكفل بهذه الفئة من خلال وضع إطار تشريعي يشمل مجموعة من النصوص القانونية التي أقرت وأكدت على جملة من الحقوق لصالح الطفولة المسعفة، بل أكثر من ذلك وسعيا لاحتواء وحماية هذه الفئة عمد المشرع الجزائري إلى دسترة حقوق الطفولة المسعفة ضمن أسمى وثيقة قانونية للدولة هذا من جهة، ومن جهة أخرى تم وضع إطار مؤسساتي عام ومتخصص يعمل على التكفل ورعاية الأطفال المسعفين ومساعدتهم على الاندماج في المجتمع.,0,human,by_polishing,تعد قضية الطفولة المسعفة من بين القضايا الاجتماعية ذات الطابع الحساس، وهذا راجع لكونها تخص فية مستضعفة ضحية لظروف خارجة عن نطاقها، لذلك اخذ المشرع الجزايري علي عاتقه مهمة التكفل بهذه الفية من خلال وضع اطار تشريعي يشمل مجموعة من النصوص القانونية التي اقرت واكدت علي جملة من الحقوق لصالح الطفولة المسعفة، بل اكثر من ذلك وسعيا لاحتواء وحماية هذه الفية عمد المشرع الجزايري الي دسترة حقوق الطفولة المسعفة ضمن اسمي وثيقة قانونية للدولة هذا من جهة، ومن جهة اخري تم وضع اطار موسساتي عام ومتخصص يعمل علي التكفل ورعاية الاطفال المسعفين ومساعدتهم علي الاندماج في المجتمع,97,4.77319587628866
ألّف المويلحي خطابا إبداعيا متميزا ، أخذ هيئة المقامة شكلا ، وانسل من الحكاية مضمونا،و هو خطاب سردي يسافر الحوار بين أحضانه ، ويتمركز أبنية تواصلية لإحداث تفاعل بين الراوي و متلقيه.و مقامة حديث الافتراء على الوطن ، خطاب مضمخ بالصور الحوارية هدانا إلى بناء مقالتنا التي تستفهم عن تشكيلات الحوار و مقاصده ،وتتلّمس السياقات المعرفية المتجلية في النسق التداولي لهذه المقامة. تسعى مقالتنا إلى قراءة تحليلية لمقتضيات الحوارات الصادرة عن شخصيات هذه المقامة، غاياتها و مقاصدها، متجالياتها ومضمراتها ،وذلك تعويلا على مستخلصات الدرس التداولي ، خاصة فيما أصّله في موضوع الاستلزام الحواري..,0,human,by_polishing,الف المويلحي خطابا ابداعيا متميزا ، اخذ هيية المقامة شكلا ، وانسل من الحكاية مضمونا،و هو خطاب سردي يسافر الحوار بين احضانه ، ويتمركز ابنية تواصلية لاحداث تفاعل بين الراوي و متلقيه و مقامة حديث الافتراء علي الوطن ، خطاب مضمخ بالصور الحوارية هدانا الي بناء مقالتنا التي تستفهم عن تشكيلات الحوار و مقاصده ،وتتلمس السياقات المعرفية المتجلية في النسق التداولي لهذه المقامة تسعي مقالتنا الي قراءة تحليلية لمقتضيات الحوارات الصادرة عن شخصيات هذه المقامة، غاياتها و مقاصدها، متجالياتها ومضمراتها ،وذلك تعويلا علي مستخلصات الدرس التداولي ، خاصة فيما اصله في موضوع الاستلزام الحواري,94,5.095744680851064
يعتبر التهرب الضريبي من أهم المعوقات التي تواجه التطور الاقتصادي للدول بما تسببه من انخفاض في مداخيلها ومواردها، وبالتالي عدم قدرتها على تحقيق أهدافها السياسية العامة في مختلف القطاعات.ومع ذلك فإن التهرب الضريبي قد يكون مشروعا حين لا يشكل مخالفة للقانون، وقد يكون يكون غير مشروع وذلك في الحالة التي يعتمد فيها على طرق مخالفة لأحكام القوانين الضريبية، وبالتالي يشكل جريمة في مفهوم هذه القوانين.هذا المقال جاء من أجل البحث عن الكيفية التي عالج بها المشرع الجزائري ظاهرة التهرب الضريبي حين تشكل جريمة، وذلك من خلال بيان أركان جريمة التهرب الضريبي والعقوبات المقررة لها، وبيان مدى فعالية القوانين الضريبية في مكافحة التهرب الضريبي.,0,human,by_polishing,يعتبر التهرب الضريبي من اهم المعوقات التي تواجه التطور الاقتصادي للدول بما تسببه من انخفاض في مداخيلها ومواردها، وبالتالي عدم قدرتها علي تحقيق اهدافها السياسية العامة في مختلف القطاعات ومع ذلك فان التهرب الضريبي قد يكون مشروعا حين لا يشكل مخالفة للقانون، وقد يكون يكون غير مشروع وذلك في الحالة التي يعتمد فيها علي طرق مخالفة لاحكام القوانين الضريبية، وبالتالي يشكل جريمة في مفهوم هذه القوانين هذا المقال جاء من اجل البحث عن الكيفية التي عالج بها المشرع الجزايري ظاهرة التهرب الضريبي حين تشكل جريمة، وذلك من خلال بيان اركان جريمة التهرب الضريبي والعقوبات المقررة لها، وبيان مدي فعالية القوانين الضريبية في مكافحة التهرب الضريبي,105,4.9714285714285715
تهدف الدراسة الحالية إلى بحث مدى فعالية أسلوبي التعزيز والنمذجة في خفض مستوى الافراط الحركي لدى عينة من التلاميذ ذوي الذكاء الاجتماعي الذين يعانون من اضطراب النشاط الحركي الزائد، وهل سيؤثر على تحصيلهم الدراسي حيث طبقت الدراسة على 6 تلاميذ تم إخضاعهم لجلسات البرنامج العلاجي لمدة شهرين بواقع 16 جلسة.وبعد القيام بالمعالجة الاحصائية للبيانات بالاعتماد على الحزمة الإحصائية للعلوم الاجتماعية SPSS، أشارت النتائج إلى فعالية البرنامج في خفض مستوى النشاط الحركي الزائد، كما ساهم في الرفع من مستوى تحصيلهم الدراسي..,0,human,by_polishing,تهدف الدراسة الحالية الي بحث مدي فعالية اسلوبي التعزيز والنمذجة في خفض مستوي الافراط الحركي لدي عينة من التلاميذ ذوي الذكاء الاجتماعي الذين يعانون من اضطراب النشاط الحركي الزايد، وهل سيوثر علي تحصيلهم الدراسي حيث طبقت الدراسة علي 6 تلاميذ تم اخضاعهم لجلسات البرنامج العلاجي لمدة شهرين بواقع 16 جلسة وبعد القيام بالمعالجة الاحصايية للبيانات بالاعتماد علي الحزمة الاحصايية للعلوم الاجتماعية ، اشارت النتايج الي فعالية البرنامج في خفض مستوي النشاط الحركي الزايد، كما ساهم في الرفع من مستوي تحصيلهم الدراسي,81,5.209876543209877
يعالج هذا المقال إحدى أهم القضايا الاقتصادية في تاريخ المغرب الإسلامي، ألا وهي ملكيات الأراضي. ونهدف من خلاله إلى بيان أهمية تلك الملكيات وأنواعها في العصر الوسيط. وذلك بالاعتماد على ما ورد في المصادر التاريخية والفقهية، التي أرخت لهذه الفترة. وتعود بعض الاختلالات إلى نهم رجال السلطة السياسية وقادة الجند، الذين طالما سعوا إلى السيطرة على الأراضي الخصبة ، لما تدره من أموال. لا سيما في عصور ما بعد الموحدين، فقد أصبح الإقطاع الزراعي سمة غالبة لتكوين الثروة، وكسب ولاء القبائل.,0,human,by_polishing,يعالج هذا المقال احدي اهم القضايا الاقتصادية في تاريخ المغرب الاسلامي، الا وهي ملكيات الاراضي ونهدف من خلاله الي بيان اهمية تلك الملكيات وانواعها في العصر الوسيط وذلك بالاعتماد علي ما ورد في المصادر التاريخية والفقهية، التي ارخت لهذه الفترة وتعود بعض الاختلالات الي نهم رجال السلطة السياسية وقادة الجند، الذين طالما سعوا الي السيطرة علي الاراضي الخصبة ، لما تدره من اموال لا سيما في عصور ما بعد الموحدين، فقد اصبح الاقطاع الزراعي سمة غالبة لتكوين الثروة، وكسب ولاء القبايل,81,4.839506172839506
تُدرس هذه الورقة البحثية ظاهرة خروج الطلب إلى الأخبار، حيث تُدرس العوامل التي تؤثر في قرار المستهلكين بطلب المنتجات خارج الأخبار. تُستخدم منهجية مختلطة، تجمع بين الاستطلاعات الكمية والمقابلات النوعية، لجمع البيانات من عينة من المستهلكين. تشير النتائج المتوقعة إلى أن العوامل مثل السعر، والتوافر، والتفضيل الشخصي تلعب دوراً كبيراً في تشكيل سلوك طلب المستهلك.,1,jais,from_title,تدرس هذه الورقة البحثية ظاهرة خروج الطلب الي الاخبار، حيث تدرس العوامل التي توثر في قرار المستهلكين بطلب المنتجات خارج الاخبار تستخدم منهجية مختلطة، تجمع بين الاستطلاعات الكمية والمقابلات النوعية، لجمع البيانات من عينة من المستهلكين تشير النتايج المتوقعة الي ان العوامل مثل السعر، والتوافر، والتفضيل الشخصي تلعب دورا كبيرا في تشكيل سلوك طلب المستهلك,55,5.363636363636363
"تهدف هذه الدراسة إلى إبراز بعض الجوانب الفنية و الجمالية لمادة التناص في شعر مفدي زكريا، وتحديدا في قصيدة ""إلى الريفيين""، تلك القصيدة الثورية الخالدة التي تحدث فيها عن كفاح الريفيين المغاربة ضد المستعمر الاسباني بأرض المغرب العربي الأقصى، وهي قصيدة شعرية عبر من خلالها عن تصوره للصراع الدائم بين صانع الموت وصانع، ورؤيته للحياة و العالم في ظل ذلك الصراع. وقد تحدثنا في مضمونها: عن إيطارها العام(التعريف بها)، ثم قدمنا قراءة سيمائية لعنوانها في أبعاده المعجمية، و التركيبية، و الدلالية، ثم عملنا على إبراز تناصص القصيدة الشعرية مع القرآن الكريم، وذلك في مستوى الآيات، و المعجم، الصورة القرآنية، و أنهينا دراستنا بخاتمة خلصنا فيها أن النص القرآني لعب دورا هاما في تعزيز بناء القصيدة الشعرية.",0,human,by_polishing,تهدف هذه الدراسة الي ابراز بعض الجوانب الفنية و الجمالية لمادة التناص في شعر مفدي زكريا، وتحديدا في قصيدة الي الريفيين ، تلك القصيدة الثورية الخالدة التي تحدث فيها عن كفاح الريفيين المغاربة ضد المستعمر الاسباني بارض المغرب العربي الاقصي، وهي قصيدة شعرية عبر من خلالها عن تصوره للصراع الدايم بين صانع الموت وصانع، ورويته للحياة و العالم في ظل ذلك الصراع وقد تحدثنا في مضمونها عن ايطارها العام التعريف بها ، ثم قدمنا قراءة سيمايية لعنوانها في ابعاده المعجمية، و التركيبية، و الدلالية، ثم عملنا علي ابراز تناصص القصيدة الشعرية مع القران الكريم، وذلك في مستوي الايات، و المعجم، الصورة القرانية، و انهينا دراستنا بخاتمة خلصنا فيها ان النص القراني لعب دورا هاما في تعزيز بناء القصيدة الشعرية,119,4.764705882352941
يهدف هذا البحث إلى دراسة مستقبل الإعلام في ظل التطور التكنولوجي وتأثيره على صناعة التغيير. يستخدم البحث منهجاً تحليلياً لمراجعة الدراسات السابقة والتطورات التكنولوجية الحديثة. من المتوقع أن تسلط النتائج الضوء على كيفية تكيف الإعلام مع التكنولوجيا الجديدة وتأثيرها على جودة المحتوى ووصول المعلومات للجمهور. كما يهدف البحث إلى تقديم توصيات للمؤسسات الإعلامية لتعزيز دورها في صناعة التغيير والتأثير الإيجابي على المجتمع.,1,allam,from_title,يهدف هذا البحث الي دراسة مستقبل الاعلام في ظل التطور التكنولوجي وتاثيره علي صناعة التغيير يستخدم البحث منهجا تحليليا لمراجعة الدراسات السابقة والتطورات التكنولوجية الحديثة من المتوقع ان تسلط النتايج الضوء علي كيفية تكيف الاعلام مع التكنولوجيا الجديدة وتاثيرها علي جودة المحتوي ووصول المعلومات للجمهور كما يهدف البحث الي تقديم توصيات للموسسات الاعلامية لتعزيز دورها في صناعة التغيير والتاثير الايجابي علي المجتمع,62,5.645161290322581
